# week, sectorid, diam_T, e1_T, e2_T, e3_T, e4_T, cc_T, diam, e1, e2, e3, e4, cc 
57.0000,8505.0000,19.0000,8.6502,8.7721,8.6274,8.3188,0.0000,10.0000,5.3391,4.9976,4.6904,4.9547,0.6357
58.0000,8505.0000,20.0000,8.3907,9.0214,7.9492,8.5680,0.0000,10.0000,4.8377,4.8871,4.9471,4.8562,0.6549
59.0000,8505.0000,18.0000,7.7073,7.4151,7.9541,7.8715,0.0000,9.0000,4.7183,4.6097,4.5017,4.7703,0.6504
60.0000,8505.0000,18.0000,7.9586,8.0636,7.6277,8.0924,0.0000,11.0000,4.7818,4.9131,4.5713,4.8326,0.6565
61.0000,8505.0000,21.0000,8.0181,7.3487,6.9915,7.7184,0.0000,10.0000,5.0723,5.2237,4.9114,4.5094,0.6569
62.0000,8505.0000,18.0000,8.0105,7.4899,8.0730,7.8071,0.0000,9.0000,4.6290,4.6985,4.8018,4.7163,0.6543
63.0000,8505.0000,18.0000,8.0865,7.6053,8.8250,8.2649,0.0000,10.0000,4.6413,4.7512,4.6662,4.7245,0.6591
64.0000,8505.0000,24.0000,8.1417,7.7287,8.2843,7.8337,0.0000,12.0000,4.8329,4.7863,4.8014,4.7778,0.6580
65.0000,8505.0000,21.0000,7.6631,7.6166,7.7955,7.4694,0.0000,12.0000,5.0591,4.6434,4.9465,4.5330,0.6490
66.0000,8505.0000,20.0000,8.7497,8.5653,7.5939,8.2991,0.0000,8.0000,4.9747,5.0347,4.8089,5.4347,0.6592
67.0000,8505.0000,19.0000,7.6135,8.0587,8.3213,7.7816,0.0000,11.0000,5.0513,4.6691,4.8413,4.8853,0.6512
68.0000,8505.0000,26.0000,7.3222,7.9945,7.7259,7.9284,0.0000,10.0000,4.7433,4.9417,4.5899,4.7850,0.6587
69.0000,8505.0000,17.0000,7.4321,7.8722,8.2847,7.6239,0.0000,9.0000,4.8215,4.7316,4.9372,4.7126,0.6621
70.0000,8505.0000,17.0000,8.7152,7.9928,7.4851,7.7200,0.0000,9.0000,4.6971,4.7471,4.6166,4.9119,0.6566
71.0000,8505.0000,19.0000,7.7434,8.3748,8.2256,7.5008,0.0000,10.0000,4.9264,4.9161,5.2033,5.0220,0.6597
72.0000,8505.0000,15.0000,8.9217,8.2497,8.1454,7.6023,0.0000,8.0000,4.7113,4.8255,4.7271,4.8356,0.6546
73.0000,8505.0000,18.0000,7.8057,8.3835,7.9025,7.2264,0.0000,9.0000,4.6791,4.7162,4.5113,4.6381,0.6553
74.0000,8505.0000,18.0000,8.2867,7.6774,7.9924,7.5175,0.0000,9.0000,4.6572,4.7236,4.5887,4.7130,0.6559
75.0000,8505.0000,18.0000,7.6290,7.2682,7.5426,7.6662,0.0000,9.0000,4.5283,4.7599,4.7484,4.7692,0.6571
76.0000,8505.0000,18.0000,8.6589,7.7918,7.6954,7.8402,0.0000,10.0000,4.9877,4.5661,5.0627,4.9057,0.6592
77.0000,8505.0000,23.0000,7.6102,6.9856,8.8993,7.5710,0.0000,10.0000,4.6968,4.7039,4.8710,4.7172,0.6596
78.0000,8505.0000,20.0000,8.0425,7.9324,7.2332,8.7430,0.0000,10.0000,5.1585,4.9393,4.7650,4.9220,0.6549
79.0000,8505.0000,15.0000,7.8634,8.1939,7.5604,7.2420,0.0000,9.0000,4.9016,5.0486,4.6963,4.8316,0.6628
80.0000,8505.0000,20.0000,8.7537,8.0264,8.4141,7.9637,0.0000,9.0000,4.8195,5.1739,4.8658,4.9645,0.6613
81.0000,8505.0000,19.0000,7.3018,8.4756,7.5913,7.9118,0.0000,9.0000,4.7618,4.8036,4.5361,4.9168,0.6626
82.0000,8505.0000,18.0000,8.0490,8.5965,8.0237,8.1423,0.0000,9.0000,4.8303,5.2326,5.3736,5.2833,0.6600
83.0000,8505.0000,19.0000,7.7249,8.7399,8.6396,8.0467,0.0000,10.0000,4.8384,4.8586,4.9915,4.8257,0.6768
84.0000,8505.0000,18.0000,7.8872,8.1720,8.0762,7.4676,0.0000,8.0000,4.5516,4.6573,4.8008,4.4152,0.6734
85.0000,8505.0000,15.0000,7.5092,8.2873,8.3043,7.7392,0.0000,8.0000,4.5738,4.6650,4.6844,4.8245,0.6645
86.0000,8505.0000,18.0000,8.1145,8.1290,7.4607,7.7555,0.0000,9.0000,4.6309,4.7588,4.9547,4.6712,0.6697
87.0000,8505.0000,21.0000,8.1127,7.2842,8.3803,7.7910,0.0000,10.0000,4.8469,4.8032,4.9055,4.6937,0.6700
88.0000,8505.0000,23.0000,8.2857,8.0105,7.7142,8.2085,0.0000,11.0000,5.4707,5.0870,4.7394,5.3211,0.6840
89.0000,8505.0000,18.0000,8.4588,8.1261,8.2904,8.1094,0.0000,9.0000,4.9032,4.9603,5.0555,5.2931,0.6730
1.0000,6006.0000,21.0000,13.5490,13.2934,13.4839,13.3459,0.0000,11.0000,7.5049,7.2292,7.4912,7.5424,0.6175
2.0000,6006.0000,21.0000,14.5891,14.7846,14.9530,15.4867,0.0000,10.0000,6.9620,6.7779,6.8631,6.8707,0.6284
3.0000,6006.0000,29.0000,18.4240,17.6346,17.4559,18.8389,0.0000,14.0000,11.4329,11.2406,11.5002,11.4591,0.6320
4.0000,6006.0000,27.0000,19.0922,19.7566,20.2110,19.7487,0.0000,13.0000,8.5522,8.5881,8.7305,8.7719,0.6133
5.0000,6006.0000,20.0000,13.9113,14.0497,14.3588,14.2911,0.0000,10.0000,7.4447,7.6350,7.3308,7.7729,0.5803
6.0000,6006.0000,26.0000,17.8824,17.9514,17.7874,18.6108,0.0000,12.0000,7.8741,7.8241,7.7514,7.9377,0.6205
7.0000,6006.0000,27.0000,19.2233,18.7896,19.5937,18.5536,0.0000,13.0000,8.4882,8.7825,8.6910,8.8764,0.6408
8.0000,6006.0000,24.0000,17.2749,17.8260,18.1731,17.8576,0.0000,12.0000,6.4475,6.8008,6.6755,6.5117,0.6848
9.0000,6006.0000,22.0000,14.8464,15.4444,14.1423,14.8532,0.0000,11.0000,6.7397,6.6473,7.0355,6.7316,0.6979
10.0000,6006.0000,23.0000,15.0317,15.2866,15.3051,15.5751,0.0000,12.0000,7.6679,7.6886,7.7110,7.5433,0.7046
11.0000,6006.0000,21.0000,14.0191,14.1523,14.3766,14.4503,0.0000,10.0000,7.6117,7.3577,7.2793,7.5262,0.7288
12.0000,6006.0000,28.0000,14.2833,14.0529,14.0956,14.6136,0.0000,12.0000,7.1339,6.9126,6.7380,7.0437,0.7318
13.0000,6006.0000,21.0000,13.3724,13.6171,13.7139,13.9387,0.0000,11.0000,6.8141,6.8129,7.1950,6.7662,0.7119
14.0000,6006.0000,23.0000,14.0670,14.5387,14.4543,14.6276,0.0000,10.0000,6.8345,6.9392,6.7974,6.9608,0.7087
15.0000,6006.0000,24.0000,14.2771,14.3393,13.8956,14.6143,0.0000,12.0000,7.3360,7.4557,7.2936,7.0358,0.6832
16.0000,6006.0000,23.0000,12.4151,12.1180,11.9973,12.9738,0.0000,10.0000,6.5575,6.5979,7.1268,6.5181,0.6636
17.0000,6006.0000,23.0000,12.8488,12.8318,12.6801,13.8122,0.0000,11.0000,7.2057,6.6837,6.7649,7.0186,0.6726
18.0000,6006.0000,20.0000,12.4777,12.6815,12.3074,12.3248,0.0000,10.0000,6.2661,6.6304,6.1619,6.0951,0.6917
19.0000,6006.0000,19.0000,10.3112,10.2165,9.9260,9.9274,0.0000,9.0000,5.4368,5.4308,5.3902,5.4795,0.6982
20.0000,6006.0000,20.0000,9.8787,9.7881,9.7445,9.8327,0.0000,9.0000,5.3017,5.1622,5.6376,5.0338,0.6987
21.0000,6006.0000,19.0000,10.9729,11.0285,10.7156,10.6980,0.0000,8.0000,5.1734,5.3174,5.4449,5.4908,0.6785
22.0000,6006.0000,17.0000,11.0506,10.5947,11.1319,11.2263,0.0000,8.0000,5.4342,5.5792,5.6350,5.5128,0.6764
23.0000,6006.0000,19.0000,10.5581,10.8346,10.6379,11.1837,0.0000,10.0000,5.7827,5.6196,5.9082,5.6966,0.6703
24.0000,6006.0000,20.0000,11.1902,10.8018,11.8304,10.1635,0.0000,9.0000,5.7373,5.6120,5.6770,6.1368,0.6988
25.0000,6006.0000,22.0000,10.9149,10.8715,11.2223,11.1303,0.0000,11.0000,5.8327,5.7209,5.9150,5.8356,0.7075
26.0000,6006.0000,22.0000,11.4537,11.2464,11.3261,11.3584,0.0000,12.0000,5.8168,5.8762,5.8920,5.7204,0.7054
27.0000,6006.0000,23.0000,11.4145,11.4197,11.3083,11.6590,0.0000,9.0000,5.8666,6.3954,5.8320,5.8029,0.7061
28.0000,6006.0000,18.0000,9.3978,9.4081,9.9179,9.8624,0.0000,10.0000,5.3623,5.2363,5.5855,5.2302,0.7041
29.0000,6006.0000,22.0000,13.5688,13.7255,13.1616,13.3698,0.0000,12.0000,6.6243,6.5512,6.5971,6.6526,0.7001
30.0000,6006.0000,22.0000,11.9208,12.2146,11.8130,12.6194,0.0000,11.0000,6.6775,6.3136,6.4536,6.1180,0.7089
31.0000,6006.0000,20.0000,11.6924,11.4035,11.8626,11.6075,0.0000,11.0000,6.2115,6.2470,5.9591,6.1757,0.6907
32.0000,6006.0000,22.0000,11.9275,11.8713,13.2485,11.5962,0.0000,11.0000,7.1250,7.1929,7.1532,7.2210,0.6483
33.0000,6006.0000,22.0000,12.9235,12.6772,13.2785,12.4665,0.0000,10.0000,6.9328,7.3493,6.9325,7.3198,0.6692
34.0000,6006.0000,19.0000,10.8955,10.4040,10.8497,10.9187,0.0000,9.0000,5.9415,6.2611,5.9833,5.8843,0.6796
35.0000,6006.0000,19.0000,10.4726,10.9149,10.8755,11.1985,0.0000,10.0000,5.7949,6.2667,6.4925,5.8013,0.6840
36.0000,6006.0000,19.0000,10.1706,10.3895,10.6333,10.1527,0.0000,11.0000,5.7189,5.6894,6.1226,5.8481,0.6844
37.0000,6006.0000,22.0000,12.1365,12.2741,11.4734,12.0353,0.0000,10.0000,6.5719,6.2425,6.1744,6.1764,0.7014
38.0000,6006.0000,20.0000,12.3163,12.2278,11.8668,11.5891,0.0000,9.0000,5.9717,6.1571,6.4007,5.9010,0.6815
39.0000,6006.0000,25.0000,13.5444,13.2729,13.0429,13.2800,0.0000,11.0000,6.6095,6.6559,6.5204,6.8056,0.6437
40.0000,6006.0000,17.0000,11.5493,11.7337,11.6734,11.8903,0.0000,9.0000,6.1963,6.3198,6.3984,6.3285,0.6540
41.0000,6006.0000,20.0000,12.3166,11.6569,11.6767,11.6299,0.0000,11.0000,6.0190,5.9390,5.9793,6.3533,0.6411
42.0000,6006.0000,19.0000,11.8280,11.7924,11.6541,11.6453,0.0000,9.0000,6.3457,6.3868,6.4524,6.2626,0.6503
43.0000,6006.0000,22.0000,11.3334,10.8290,10.7121,11.0726,0.0000,11.0000,5.9286,5.9699,6.0220,5.7859,0.6467
44.0000,6006.0000,23.0000,12.0113,11.9469,11.6228,12.1465,0.0000,11.0000,6.7813,6.5384,6.5460,6.3719,0.6512
45.0000,6006.0000,22.0000,12.4608,13.0475,12.2426,12.2295,0.0000,10.0000,6.7628,6.8043,6.5959,6.6407,0.6453
46.0000,6006.0000,19.0000,11.0204,11.2781,11.2257,11.3793,0.0000,10.0000,5.8866,5.9025,6.0106,5.8897,0.6430
47.0000,6006.0000,20.0000,10.7736,10.8466,10.7941,10.7011,0.0000,10.0000,5.8777,6.1508,6.1993,6.2471,0.6372
48.0000,6006.0000,18.0000,11.0106,11.5338,10.6728,10.9058,0.0000,9.0000,6.0997,6.4435,5.8759,6.4507,0.6489
49.0000,6006.0000,17.0000,10.3305,10.5457,10.8968,10.5103,0.0000,10.0000,5.8664,5.8990,5.9216,5.9593,0.6498
50.0000,6006.0000,19.0000,11.8824,11.5649,12.5486,11.6608,0.0000,10.0000,7.4375,7.3736,7.6812,7.2618,0.6421
51.0000,6006.0000,19.0000,11.6831,11.6158,10.8422,10.9881,0.0000,10.0000,6.2772,6.5640,6.3534,6.1074,0.6488
52.0000,6006.0000,18.0000,11.0096,10.4819,10.5690,10.6651,0.0000,9.0000,5.7944,6.0372,5.9465,6.0060,0.6365
53.0000,6006.0000,19.0000,11.5659,11.9259,11.6863,11.8214,0.0000,9.0000,6.0893,6.3043,5.9540,5.9609,0.6338
54.0000,6006.0000,22.0000,12.1239,11.9040,11.6886,11.7424,0.0000,9.0000,6.2146,6.5819,6.6575,6.9406,0.6283
55.0000,6006.0000,21.0000,12.3056,11.7939,12.2565,12.1433,0.0000,9.0000,6.1771,6.8357,6.6333,6.4785,0.6224
56.0000,6006.0000,20.0000,12.6146,12.5890,12.6621,12.4520,0.0000,10.0000,7.2068,7.5245,7.0852,7.3108,0.6043
57.0000,6006.0000,18.0000,12.7592,12.5121,12.3027,12.6725,0.0000,11.0000,7.2567,6.8127,6.6949,6.8317,0.6329
58.0000,6006.0000,21.0000,12.7815,12.4802,12.3173,12.4742,0.0000,11.0000,7.0590,6.9761,7.1020,6.6919,0.6283
59.0000,6006.0000,21.0000,12.5043,12.7340,12.3544,12.9435,0.0000,10.0000,6.9303,6.8966,6.9753,6.7251,0.6205
60.0000,6006.0000,22.0000,12.8107,12.7446,12.8092,12.7356,0.0000,11.0000,6.9008,6.8532,6.7928,6.9618,0.6369
61.0000,6006.0000,18.0000,12.2617,12.2484,12.3236,12.4759,0.0000,9.0000,6.4364,6.2011,6.0848,6.3628,0.6338
62.0000,6006.0000,21.0000,14.5356,14.2441,14.4638,14.4653,0.0000,12.0000,7.2268,7.4821,7.0763,7.5095,0.6310
63.0000,6006.0000,21.0000,12.4402,11.5024,11.6682,11.7639,0.0000,10.0000,6.5957,6.6128,6.9236,6.5236,0.6368
64.0000,6006.0000,20.0000,12.8713,12.5129,12.4633,11.8060,0.0000,9.0000,6.4751,6.6145,6.6314,6.6787,0.6457
65.0000,6006.0000,23.0000,12.3721,11.9843,11.9708,12.5472,0.0000,9.0000,6.6696,6.7584,6.6111,6.8711,0.6369
66.0000,6006.0000,18.0000,11.6407,12.1377,11.7177,11.9370,0.0000,9.0000,6.5585,6.5078,6.5035,6.4074,0.6505
67.0000,6006.0000,20.0000,10.6649,10.6404,10.7971,10.9096,0.0000,9.0000,5.7771,5.7717,5.7934,5.8672,0.6412
68.0000,6006.0000,20.0000,11.2041,11.3825,10.9812,11.0765,0.0000,10.0000,6.5145,6.6514,6.5593,6.4977,0.6430
69.0000,6006.0000,27.0000,11.3254,11.7267,10.9932,11.3643,0.0000,11.0000,6.7995,6.2514,6.7441,6.4649,0.6378
70.0000,6006.0000,19.0000,12.1414,11.9318,11.9909,11.8806,0.0000,10.0000,6.4896,6.3701,6.2715,6.2954,0.6369
71.0000,6006.0000,19.0000,10.0819,10.2993,10.1844,10.0866,0.0000,11.0000,5.5462,5.5913,5.3318,5.7411,0.6381
72.0000,6006.0000,21.0000,10.5376,10.6884,10.5207,10.4035,0.0000,10.0000,5.6007,5.5708,5.8024,5.6072,0.6370
73.0000,6006.0000,20.0000,10.6746,10.8438,10.9762,10.7711,0.0000,9.0000,5.6253,5.6648,5.5615,5.4491,0.6456
74.0000,6006.0000,20.0000,10.5824,10.5747,10.5756,11.4107,0.0000,9.0000,5.5036,5.6665,5.6736,5.2949,0.6342
75.0000,6006.0000,18.0000,11.9280,10.9701,11.0236,10.9472,0.0000,9.0000,5.6494,5.7474,5.7536,5.8371,0.6388
76.0000,6006.0000,22.0000,10.8560,11.2876,11.3383,11.0797,0.0000,12.0000,6.3158,6.7665,6.1151,6.1408,0.6497
77.0000,6006.0000,26.0000,10.6816,10.5954,11.1290,10.5793,0.0000,11.0000,6.5814,6.0212,6.0062,6.3261,0.6446
78.0000,6006.0000,22.0000,10.9064,10.9417,11.4899,11.5354,0.0000,11.0000,6.6100,5.9499,6.4204,6.5555,0.6464
79.0000,6006.0000,18.0000,10.6724,10.1573,10.5277,10.4536,0.0000,8.0000,5.2895,5.3054,5.6887,5.2455,0.6635
80.0000,6006.0000,18.0000,9.1766,9.8567,9.8988,10.1485,0.0000,8.0000,5.1671,5.2444,5.5332,5.5175,0.6549
81.0000,6006.0000,23.0000,10.3923,11.6781,10.7445,12.1217,0.0000,10.0000,5.7580,5.6180,5.6026,5.7999,0.6596
82.0000,6006.0000,21.0000,9.5535,9.5175,10.3012,8.8993,0.0000,9.0000,5.6161,5.1472,5.6111,5.8482,0.6689
83.0000,6006.0000,18.0000,10.3844,9.5119,9.7169,9.3284,0.0000,8.0000,5.3486,4.9776,5.3604,5.3989,0.6752
84.0000,6006.0000,18.0000,9.9190,11.0800,10.6164,10.0048,0.0000,9.0000,5.9430,5.5677,5.8463,5.8566,0.6638
85.0000,6006.0000,21.0000,10.6232,10.8049,10.5241,10.6285,0.0000,10.0000,5.8951,5.8269,5.8664,5.9046,0.6634
86.0000,6006.0000,23.0000,10.1951,10.8291,10.6978,10.5700,0.0000,11.0000,5.9132,6.6275,5.9773,5.9556,0.6552
87.0000,6006.0000,22.0000,12.0886,12.1984,12.5426,12.2720,0.0000,10.0000,6.4849,5.9219,6.3483,6.4079,0.6570
88.0000,6006.0000,30.0000,11.7855,12.9984,12.7869,11.9749,0.0000,13.0000,7.0883,6.7357,6.2368,6.2621,0.6795
89.0000,6006.0000,24.0000,12.4960,12.3780,12.4336,12.0684,0.0000,12.0000,6.5515,6.5552,6.1218,6.4960,0.6712
1.0000,8509.0000,15.0000,10.4543,10.5313,10.3338,10.2546,0.0000,8.0000,6.1163,5.7926,5.7615,6.0336,0.3805
2.0000,8509.0000,17.0000,12.2374,12.3287,11.3256,11.8921,0.0000,8.0000,6.0666,5.9930,6.2074,6.0832,0.3563
3.0000,8509.0000,14.0000,8.6324,8.5402,8.7932,8.7170,0.0000,6.0000,4.6555,4.6818,4.6205,4.4867,0.3676
4.0000,8509.0000,14.0000,10.2021,10.2244,10.0041,9.6674,0.0000,7.0000,5.4200,5.1808,5.3524,5.0640,0.3374
5.0000,8509.0000,17.0000,10.0105,10.3378,10.6172,10.0509,0.0000,7.0000,5.8755,5.4804,5.3731,5.3474,0.3434
6.0000,8509.0000,13.0000,8.9810,9.6213,8.9477,8.9934,0.0000,7.0000,4.9747,4.9665,5.3888,5.1156,0.3252
7.0000,8509.0000,15.0000,10.3799,10.2426,10.2835,10.5564,0.0000,8.0000,5.4539,5.4319,5.7753,5.7840,0.3762
8.0000,8509.0000,14.0000,8.9381,9.4508,9.1260,8.9106,0.0000,7.0000,5.2821,5.4169,5.3575,5.2548,0.3879
9.0000,8509.0000,17.0000,10.1977,10.2261,10.2701,10.4420,0.0000,8.0000,5.7142,5.8797,5.9164,5.6954,0.3808
10.0000,8509.0000,14.0000,10.1874,9.8087,10.1613,10.3653,0.0000,7.0000,5.7525,5.7157,5.7651,5.6184,0.4205
11.0000,8509.0000,17.0000,10.6425,10.4002,10.3870,10.4853,0.0000,8.0000,6.1599,6.3002,6.2664,6.1523,0.4494
12.0000,8509.0000,18.0000,8.9932,9.1342,9.2275,10.3027,0.0000,9.0000,5.3151,5.6474,5.4795,5.5895,0.4586
13.0000,8509.0000,15.0000,9.1738,10.4247,10.2124,10.3660,0.0000,7.0000,5.2149,5.5263,5.6379,5.4475,0.4363
14.0000,8509.0000,13.0000,9.5781,9.6830,10.2321,9.9260,0.0000,6.0000,5.2987,5.3194,5.5308,5.2104,0.4239
15.0000,8509.0000,13.0000,10.5911,10.6859,10.5742,10.6284,0.0000,6.0000,5.3680,5.3248,5.4688,5.5727,0.4681
16.0000,8509.0000,16.0000,12.3795,12.4999,12.5517,12.6067,0.0000,9.0000,6.2484,5.9809,6.1720,6.5148,0.4874
17.0000,8509.0000,17.0000,10.6458,10.4725,10.2539,10.2032,0.0000,9.0000,5.7199,5.8880,5.7792,6.1619,0.4472
18.0000,8509.0000,17.0000,12.6719,12.7435,12.5638,12.5925,0.0000,9.0000,6.0928,6.4474,6.2220,6.5175,0.4274
19.0000,8509.0000,21.0000,12.8828,12.7438,12.7805,12.8077,0.0000,10.0000,6.7435,6.5291,6.6671,6.4285,0.4566
20.0000,8509.0000,19.0000,12.9885,14.1051,14.0743,13.7125,0.0000,9.0000,7.1689,6.7580,7.0705,6.6868,0.4549
21.0000,8509.0000,20.0000,12.9450,13.7683,13.3184,13.4657,0.0000,9.0000,7.0858,6.8581,7.2032,6.9379,0.4458
22.0000,8509.0000,20.0000,13.3961,13.6412,13.1602,13.0712,0.0000,10.0000,7.0947,7.3818,6.8454,7.5513,0.4672
23.0000,8509.0000,23.0000,13.2506,12.9419,13.5622,14.2016,0.0000,11.0000,7.3970,7.4496,7.3308,7.4771,0.5321
24.0000,8509.0000,17.0000,12.5487,12.5660,12.4893,12.4310,0.0000,8.0000,6.3896,6.1779,6.6560,6.1969,0.5075
25.0000,8509.0000,19.0000,12.5574,12.5374,12.5083,12.4440,0.0000,9.0000,6.5627,6.6198,6.8300,6.5377,0.4881
26.0000,8509.0000,16.0000,8.7587,9.5579,10.3297,9.3645,0.0000,8.0000,5.4606,5.4285,5.1302,5.3563,0.4637
27.0000,8509.0000,13.0000,8.6547,8.7376,8.8558,8.8814,0.0000,6.0000,4.8560,4.6954,4.8352,4.8526,0.4975
28.0000,8509.0000,13.0000,8.9594,8.8178,8.9433,8.8816,0.0000,7.0000,5.2763,5.2864,4.9717,4.9769,0.5123
29.0000,8509.0000,15.0000,10.1319,9.4205,9.3156,10.0093,0.0000,7.0000,5.0955,4.9454,5.0722,5.0972,0.5034
30.0000,8509.0000,18.0000,10.1028,10.0780,10.6875,10.3495,0.0000,7.0000,5.2408,5.4136,5.2536,5.5455,0.4519
31.0000,8509.0000,18.0000,10.1220,10.0416,9.7398,10.2628,0.0000,8.0000,5.8024,5.7986,5.5111,5.7177,0.5000
32.0000,8509.0000,16.0000,11.3544,10.9531,12.1567,11.9934,0.0000,8.0000,5.6667,5.5628,5.6933,5.8322,0.4866
33.0000,8509.0000,15.0000,8.8936,8.8205,8.8992,9.3040,0.0000,7.0000,5.1218,5.1116,4.9804,4.9232,0.5383
34.0000,8509.0000,16.0000,10.9165,10.8713,10.9704,11.2259,0.0000,8.0000,5.9144,5.9318,5.8601,5.8207,0.5877
35.0000,8509.0000,16.0000,10.9190,10.7137,11.0777,10.8054,0.0000,8.0000,5.9897,5.9594,5.9622,5.9906,0.5494
36.0000,8509.0000,20.0000,10.9578,10.8035,11.9727,10.9293,0.0000,10.0000,5.8544,5.9258,6.0118,6.1567,0.5496
37.0000,8509.0000,16.0000,10.8546,10.8631,10.9078,10.8293,0.0000,8.0000,6.0327,5.9264,5.9921,6.1179,0.5555
38.0000,8509.0000,17.0000,10.7051,11.2391,10.7641,10.7929,0.0000,8.0000,5.9257,5.7391,5.8194,5.7111,0.5719
39.0000,8509.0000,20.0000,10.6083,10.3071,10.5893,10.5154,0.0000,9.0000,5.8465,5.6653,5.7771,5.6413,0.5391
40.0000,8509.0000,18.0000,10.0040,10.1099,9.6532,10.2287,0.0000,8.0000,5.7473,5.7724,5.7591,5.7891,0.5170
41.0000,8509.0000,17.0000,10.9916,10.8661,10.8426,10.7316,0.0000,9.0000,5.7700,5.8819,5.8154,5.7406,0.5358
42.0000,8509.0000,17.0000,9.4465,10.0807,9.3205,9.5410,0.0000,8.0000,5.8354,5.7497,6.0544,5.9644,0.5106
43.0000,8509.0000,15.0000,10.6755,10.5900,10.6797,10.5218,0.0000,8.0000,5.8161,5.8951,5.8297,5.8943,0.5280
44.0000,8509.0000,16.0000,9.9677,9.7060,10.0442,10.0716,0.0000,7.0000,5.6321,5.3258,5.4560,5.4888,0.5697
45.0000,8509.0000,15.0000,8.9982,8.9609,9.8205,9.3099,0.0000,8.0000,5.1658,5.4223,5.2743,5.2509,0.4444
46.0000,8509.0000,12.0000,9.7288,10.1100,10.1883,9.7528,0.0000,6.0000,5.4528,5.4641,5.3399,5.2520,0.5081
47.0000,8509.0000,16.0000,10.3541,9.8244,10.1906,10.3196,0.0000,8.0000,5.7089,5.7897,5.5347,5.7696,0.4803
48.0000,8509.0000,16.0000,9.9762,9.8199,9.0874,8.9620,0.0000,8.0000,5.6348,5.7128,5.7968,5.9459,0.4734
49.0000,8509.0000,15.0000,10.1232,9.7260,10.1627,10.1258,0.0000,8.0000,5.4395,5.4844,5.3498,5.4040,0.5062
50.0000,8509.0000,15.0000,10.2215,10.1037,9.8160,9.5957,0.0000,8.0000,5.4386,5.5789,5.5189,5.6040,0.4730
51.0000,8509.0000,14.0000,9.1287,8.9614,9.0768,9.5618,0.0000,7.0000,5.4545,5.3904,5.2795,5.2780,0.4992
52.0000,8509.0000,19.0000,10.4294,10.4401,10.3421,10.4873,0.0000,10.0000,5.4770,5.7588,5.3790,5.5224,0.4657
53.0000,8509.0000,22.0000,10.5998,10.6496,10.6019,10.6821,0.0000,11.0000,6.9265,6.9086,7.1921,7.0534,0.4937
54.0000,8509.0000,15.0000,10.8734,10.9150,10.6226,10.8330,0.0000,8.0000,6.0008,5.8209,5.9960,5.9325,0.4682
55.0000,8509.0000,22.0000,10.8219,11.4654,10.9597,11.5382,0.0000,11.0000,6.6966,6.5859,6.8457,6.3727,0.4718
56.0000,8509.0000,17.0000,10.9688,10.8255,11.1378,10.9058,0.0000,8.0000,5.9277,6.3138,6.0974,6.1317,0.4648
57.0000,8509.0000,19.0000,10.7635,10.4464,10.3856,10.4770,0.0000,10.0000,5.9214,5.9265,5.9530,6.0937,0.4837
58.0000,8509.0000,17.0000,10.7129,10.8707,10.8747,10.5653,0.0000,8.0000,5.9462,6.1566,5.8221,5.8872,0.4608
59.0000,8509.0000,16.0000,9.7192,9.9814,9.8146,8.9912,0.0000,8.0000,5.4448,5.5602,5.5445,5.4357,0.4671
60.0000,8509.0000,16.0000,9.5543,9.1693,9.6267,9.9342,0.0000,7.0000,5.6328,5.4784,5.3605,5.4231,0.4633
61.0000,8509.0000,17.0000,10.5346,10.2013,10.3406,10.1222,0.0000,9.0000,5.7117,5.6669,5.5440,5.7379,0.4639
62.0000,8509.0000,15.0000,10.0519,9.5220,9.3847,10.2012,0.0000,8.0000,5.7338,5.6406,5.5995,5.4947,0.4859
63.0000,8509.0000,21.0000,9.9583,9.3417,10.7481,10.0496,0.0000,11.0000,6.1159,5.8724,6.2130,5.6972,0.4686
64.0000,8509.0000,16.0000,10.4795,10.1757,10.3833,10.4646,0.0000,8.0000,5.7502,5.5998,5.6459,5.6980,0.5058
65.0000,8509.0000,18.0000,10.3532,10.2729,10.0679,9.9870,0.0000,9.0000,5.6474,5.7036,5.5389,5.4760,0.5416
66.0000,8509.0000,17.0000,10.7195,10.6822,10.7091,10.9449,0.0000,8.0000,5.8802,5.9669,5.7275,5.7723,0.5700
67.0000,8509.0000,18.0000,9.8042,10.1299,10.0857,9.9326,0.0000,9.0000,5.5959,5.6718,5.6152,5.6717,0.5119
68.0000,8509.0000,13.0000,8.9300,8.9559,9.2909,8.8063,0.0000,7.0000,5.0447,5.1749,5.1283,5.2665,0.4928
69.0000,8509.0000,16.0000,10.2809,10.3066,10.4560,10.2201,0.0000,8.0000,5.1757,5.0300,5.3703,5.6225,0.5080
70.0000,8509.0000,14.0000,9.6721,10.3568,10.1508,9.7358,0.0000,8.0000,5.5286,5.5973,5.5837,5.5216,0.5271
71.0000,8509.0000,19.0000,9.9851,10.1035,9.3919,9.3845,0.0000,10.0000,5.4141,5.8191,5.3869,5.1957,0.5359
72.0000,8509.0000,16.0000,10.4314,10.7975,10.7693,10.6156,0.0000,8.0000,5.7121,5.8649,6.0376,5.9879,0.4963
73.0000,8509.0000,16.0000,9.5343,9.4297,9.0538,9.6592,0.0000,9.0000,5.8309,5.5382,5.4544,5.3711,0.4982
74.0000,8509.0000,14.0000,9.5548,9.8660,9.8500,10.2141,0.0000,7.0000,5.5692,5.6616,5.4735,5.4679,0.5281
